,from,date,job_id,job_title,job_company,job_location,job_link,job_type,job_skills,job_edu,job_major,job_keywords
279,Dice,07/20/2017,featureId552305956420b393ecd68a8b4bed3b9c,DevOps Engineer,CGI,"Raleigh, NC","https://www.dice.com/jobs/detail/DevOps-Engineer-CGI-Raleigh-NC-27601/cgiamsbot/J0617%26%23450753?icid=sr250-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Linux', 'C', 'Java', 'Hadoop']",[],['Engineering'],['Big Data']
280,Dice,07/20/2017,featureId377ebc7b4c14ded065ba797059690edb,Specialist,"Intelli ERP Software, LLC","Raleigh, NC","https://www.dice.com/jobs/detail/Specialist-Intelli-ERP-Software%2C-LLC-Raleigh-NC-27604/90742330/1705020?icid=sr251-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",['Excel'],[],[],['Regression']
281,Dice,07/20/2017,featureId65be8d3cd88edfe8f94d27ac401e3333,Project Manager,"Intelli ERP Software, LLC","Raleigh, NC","https://www.dice.com/jobs/detail/Project-Manager-Intelli-ERP-Software%2C-LLC-Raleigh-NC-27604/90742330/1705030?icid=sr252-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],['MS'],[],[]
282,Dice,07/20/2017,featureId39153e9ed90b3794550e462810e1195e,DevOps Engineer,"Digital Intelligence Systems, LLC","Cary, NC","https://www.dice.com/jobs/detail/DevOps-Engineer-Digital-Intelligence-Systems%2C-LLC-Cary-NC-27513/10110693/055460?icid=sr253-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Unix', 'Linux', 'SQL', 'Python', 'Perl']",[],"['Computer Science', 'Software Engineering', 'Engineering']",[]
283,Dice,07/20/2017,featureId83a6a4eb9f97f913bf1982dd3d5c1d01,Unified Communications Support Engineer - Skype for Business,Deutsche Bank,"Cary, NC","https://www.dice.com/jobs/detail/Unified-Communications-Support-Engineer-%26%2345-Skype-for-Business-Deutsche-Bank-Cary-NC-27513/90979412/987962?icid=sr254-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],[],"['Computer Science', 'Engineering']",[]
284,Dice,07/20/2017,featureIda25c52ecb492940d596729afc69a21e6,Software Security Engineer with Cryptography,IT People Corporation,"Durham, NC","https://www.dice.com/jobs/detail/Software-Security-Engineer-with-Cryptography-IT-People-Corporation-Durham-NC-27702/itpeople/BCDEV2582?icid=sr255-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Linux', 'C++', 'C', 'JavaScript', 'HTML']",[],['Computer Science'],[]
285,Dice,07/20/2017,featureId20a655c42fc4c6023226c25aac0d4ed3,Messaging Architect,Procom Services,"Raleigh, NC","https://www.dice.com/jobs/detail/Messaging-Architect-Procom-Services-Raleigh-NC-27606/procom/059316?icid=sr256-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",['NoSQL'],['BS'],"['Computer Science', 'Software Engineering', 'Engineering']",[]
286,Dice,07/20/2017,featureId81ef2fc24da5675e600dbf579eb540a7,Software Engineer (Front-End),Zachary Piper,"Raleigh, NC","https://www.dice.com/jobs/detail/Software-Engineer-%28Front%26%2345End%29-Zachary-Piper-Raleigh-NC-27606/10430981/637602?icid=sr257-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['JavaScript', 'HTML', 'CSS']",[],[],[]
287,Dice,07/20/2017,featureId90c37e1d383d76d9c7115e68ef3c1093,Lead Software Engineer,Zachary Piper,"Raleigh, NC","https://www.dice.com/jobs/detail/Lead-Software-Engineer-Zachary-Piper-Raleigh-NC-27606/10430981/830503?icid=sr258-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['SQL', 'C#', 'Java']",['BS'],['Computer Science'],[]
288,Dice,07/20/2017,featureId0286c5f505dd90d3905931409244fde9,Software Engineer (.NET),Zachary Piper,"Durham, NC","https://www.dice.com/jobs/detail/Software-Engineer-%28.NET%29-Zachary-Piper-Durham-NC-27703/10430981/649532?icid=sr259-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['SQL', 'C#', 'JavaScript', 'HTML', 'CSS']",['BS'],['Computer Science'],[]
289,Dice,07/20/2017,featureId37d0865bd4bed0e27fead37cff8735f7,Technical Instructor,"Kenica Technologies, Inc.","Morrisville, NC","https://www.dice.com/jobs/detail/Technical-Instructor-Kenica-Technologies%2C-Inc.-Morrisville-NC-27560/kenica/063452?icid=sr260-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],[],[],[]
290,Dice,07/20/2017,featureIde4ed418dd40fd7515fb56487674db39e,Software Engineer,Zachary Piper,"Raleigh, NC","https://www.dice.com/jobs/detail/Software-Engineer-Zachary-Piper-Raleigh-NC-27613/10430981/886458?icid=sr261-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['C#', 'Java']",[],['Computer Science'],[]
291,Dice,07/20/2017,featureId9384e399f8693f02007f2ad929d0d5ca,UI Developer,Zachary Piper,"Raleigh, NC","https://www.dice.com/jobs/detail/UI-Developer-Zachary-Piper-Raleigh-NC-27601/10430981/959847?icid=sr262-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['JavaScript', 'HTML', 'CSS']",[],[],[]
292,Dice,07/20/2017,featureId69f8421b2c9d04cebf6d031a8e7d84b4,Sr. Business Analyst  - TrackWise,"Fast Switch, Ltd.","Morrisville, NC","https://www.dice.com/jobs/detail/Sr.-Business-Analyst--%26%2345-TrackWise-Fast-Switch%2C-Ltd.-Morrisville-NC-27560/fastoh/BIO39438?icid=sr263-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],"['BS', 'BS']",['Engineering'],[]
293,Dice,07/20/2017,featureIdd90de53ab1dafe6fdd551c2f7be45dcc,Technical Support Engineer,Zachary Piper,"Cary, NC","https://www.dice.com/jobs/detail/Technical-Support-Engineer-Zachary-Piper-Cary-NC-27511/10430981/928655?icid=sr264-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],[],[],[]
294,Dice,07/20/2017,featureId4c61690d82ade499266e94f5ae1d3aa2,Software Engineer (C#.NET),Zachary Piper,"Raleigh, NC","https://www.dice.com/jobs/detail/Software-Engineer-%28C%23.NET%29-Zachary-Piper-Raleigh-NC-27610/10430981/693273?icid=sr265-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Microsoft SQL server', 'SQL', 'C#', 'JavaScript', 'HTML', 'CSS', 'Azure', 'Azure']",['MS'],"['Machine Learning', 'Engineering']",[]
295,Dice,07/20/2017,featureIdd14e00d7e8e197093f6ecd392659b42b,Senior Java Developer,Principle Solutions Group,"Cary, NC","https://www.dice.com/jobs/detail/Senior-Java-Developer-Principle-Solutions-Group-Cary-NC-27513/10124296/RALEIGHJAVA?icid=sr266-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['SQL', 'Java', 'NoSQL', 'MongoDB']",['MS'],[],[]
296,Dice,07/20/2017,featureId00c360bcb3dbc922886aad600ae4346e,Python Web Application Developer,Zachary Piper,"Cary, NC","https://www.dice.com/jobs/detail/Python-Web-Application-Developer-Zachary-Piper-Cary-NC-27513/10430981/055008?icid=sr267-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['MySQL', 'Python', 'Java', 'AWS', 'Azure', 'Hadoop', 'MongoDB', 'Scala', 'Ruby']",[],[],['Big Data']
297,Dice,07/20/2017,featureId0b45c52b025a41c50ea00dcc867bca17,Sr. Software Developer in Test,CoreTechs LLC,"Durham, NC","https://www.dice.com/jobs/detail/Sr.-Software-Developer-in-Test-CoreTechs-LLC-Durham-NC-27709/10105762/075296?icid=sr268-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['SQL', 'C#', 'Java']",[],"['Computer Science', 'Engineering']",[]
298,Dice,07/20/2017,featureId16509ba8d85db558e8d27d17dc8a2512,"ETL Developer - ETL, DataStage, Stored Procedures",CyberCoders,"Raleigh, NC","https://www.dice.com/jobs/detail/ETL-Developer-%26%2345-ETL%2C-DataStage%2C-Stored-Procedures-CyberCoders-Raleigh-NC-27601/cybercod/MF3%26%234513756248?icid=sr269-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Unix', 'SQL', 'C#', 'HTML', 'CSS']",[],[],[]
299,Dice,07/20/2017,featureId0c48249cc7e2ae73f14b87106c871f0b,ServiceNow Developer,HAYS Powered by Veredus,"Raleigh, NC","https://www.dice.com/jobs/detail/ServiceNow-Developer-HAYS-Powered-by-Veredus-Raleigh-NC-27601/80144310/1073269%26%2345992?icid=sr270-9p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Java', 'HTML', 'CSS']",[],[],[]
300,Dice,07/20/2017,featureId6e46ad0ce8a74b13d609dbd8da2bd2d3,Business Analyst II (Tableau),HAYS Powered by Veredus,"Cary, NC","https://www.dice.com/jobs/detail/Business-Analyst-II-%28Tableau%29-HAYS-Powered-by-Veredus-Cary-NC-27513/80144310/1072941%26%2345345?icid=sr271-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Java', 'Excel', 'Tableau']",[],[],[]
301,Dice,07/20/2017,featureIdf4597ba8517990aae34a57b35b56820f,Software Engineer,HAYS Powered by Veredus,"Durham, NC","https://www.dice.com/jobs/detail/Software-Engineer-HAYS-Powered-by-Veredus-Durham-NC-27701/80144310/1073226%26%2345921?icid=sr272-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Unix', 'Linux', 'SQL', 'Java', 'JavaScript']",[],[],['Real Time']
302,Dice,07/20/2017,featureIdc2e7a0f9423365fe3300dc5652505bf0,JDE  Senior Software Engineer,"Systems Recruiters, LLC","Raleigh, NC","https://www.dice.com/jobs/detail/JDE--Senior-Software-Engineer-Systems-Recruiters%2C-LLC-Raleigh-NC-27607/sysrecs/058565?icid=sr273-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['SQL', 'C']",[],[],[]
303,Dice,07/20/2017,featureId082d9da4d4098b525e78f18d4592968b,Sr Software Engineer  JDE,"Evolution Services, Inc.","Raleigh, NC","https://www.dice.com/jobs/detail/Sr-Software-Engineer--JDE-Evolution-Services%2C-Inc.-Raleigh-NC-27601/10123234/1634?icid=sr274-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['SQL', 'C']",[],[],[]
304,Dice,07/20/2017,featureId629ef7faed9d9b82527aaa0b1bb993a6,Cisco Pre Sales Engineer,CyberCoders,"Raleigh, NC","https://www.dice.com/jobs/detail/Cisco-Pre-Sales-Engineer-CyberCoders-Raleigh-NC-27601/cybercod/DN%26%23451377312RaleighSE8?icid=sr275-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",['R'],['MS'],['Engineering'],[]
305,Dice,07/20/2017,featureIdac89a0479b4e54d0559b29386b305dad,Front-End Engineer,A2C Consulting,"Raleigh, NC","https://www.dice.com/jobs/detail/Front%26%2345End-Engineer-A2C-Consulting-Raleigh-NC-27601/10275036/React2017?icid=sr276-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Java', 'JavaScript', 'HTML', 'HTML', 'CSS', 'CSS', 'AWS']",[],[],['Big Data']
306,Dice,07/20/2017,featureIdaf02a50210d4be9efe7295dc0651b53e,Senior Consultant,"Public Consulting Group, Inc.","Raleigh, NC","https://www.dice.com/jobs/detail/Senior-Consultant-Public-Consulting-Group%2C-Inc.-Raleigh-NC-27601/RTL111231/2576?icid=sr277-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],"['BS', 'MS']","['Software Engineering', 'Engineering']",[]
307,Dice,07/20/2017,featureIde24a04eb47a5cd5158ba9c46d4892c25,"ETL Developer - ETL, DataStage, Stored Procedures",CyberCoders,"Raleigh, NC","https://www.dice.com/jobs/detail/ETL-Developer-%26%2345-ETL%2C-DataStage%2C-Stored-Procedures-CyberCoders-Raleigh-NC-27601/cybercod/MF3%26%234513756249?icid=sr278-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Unix', 'SQL', 'C#', 'HTML', 'CSS']",[],[],[]
308,Dice,07/20/2017,featureId80dc7c0e83f8003460b2a3c8a8f80f1b,Operations Coordinator,"22nd Century Technologies, Inc.","Research Triangle Park, NC","https://www.dice.com/jobs/detail/Operations-Coordinator-22nd-Century-Technologies%2C-Inc.-Research-Triangle-Park-NC-27709/90739239/STEVE_NCOPR?icid=sr279-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract', 'Contract']",['Excel'],[],"['Statistics', 'Math']",[]
309,Dice,07/20/2017,featureId63bd2718644a68ccacda82e10ac76d6a,Java Messaging Engineer,Atyeti,"Raleigh, NC","https://www.dice.com/jobs/detail/Java-Messaging-Engineer-Atyeti-Raleigh-NC-27601/10378739/022889?icid=sr280-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['R', 'Unix', 'Linux', 'MySQL', 'SQL', 'Java', 'HTML', 'HTML', 'CSS', 'CSS']",[],[],[]
310,Dice,07/20/2017,featureIdf8e0bde2410a6a841e56c2d1ef71ca15,Junior Python Developer,Robert Half Technology,"Durham, NC","https://www.dice.com/jobs/detail/Junior-Python-Developer-Robert-Half-Technology-Durham-NC-27709/rhalfint/03220%26%23459500655360?icid=sr281-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Linux', 'Python', 'C#', 'Java']",[],"['Software Engineering', 'Engineering']",[]
311,Dice,07/20/2017,featureId191274a9a1dd5a1b6669ed4be8bde7c0,Sr. Jira Administrator,Robert Half Technology,"Durham, NC","https://www.dice.com/jobs/detail/Sr.-Jira-Administrator-Robert-Half-Technology-Durham-NC-27709/rhalfint/03220%26%23459500655362?icid=sr282-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Linux', 'Java', 'JavaScript']",[],"['Software Engineering', 'Engineering']",[]
312,Dice,07/20/2017,featureId61fa11ef338c5c3bb89d63ed4849c31c,Network Administrator,Robert Half Technology,"Raleigh, NC","https://www.dice.com/jobs/detail/Network-Administrator-Robert-Half-Technology-Raleigh-NC-27601/rhalfint/03220%26%23450009347217?icid=sr283-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",['Azure'],"['BS', 'MS']","['Software Engineering', 'Engineering']",[]
313,Dice,07/20/2017,featureId41470d298fc1f1e5b5ecdbeff34346e7,Senior Area Manager (Sales),Ettain Group,"Durham, NC","https://www.dice.com/jobs/detail/Senior-Area-Manager-%28Sales%29-Ettain-Group-Durham-NC-27701/10230010/258247?icid=sr284-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],[],[],[]
314,Dice,07/20/2017,featureId2b7f6c079d80af2133d23d1c4eb58ce3,Senior Product Manager (Ortho),Ettain Group,"Durham, NC","https://www.dice.com/jobs/detail/Senior-Product-Manager-%28Ortho%29-Ettain-Group-Durham-NC-27701/10230010/258288?icid=sr285-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],['MBA'],['Engineering'],[]
315,Dice,07/20/2017,featureIda4cdf25045a4b8845dc1b8f87e61badc,Medical Scientific Liasion,Ettain Group,"Durham, NC","https://www.dice.com/jobs/detail/Medical-Scientific-Liasion-Ettain-Group-Durham-NC-27701/10230010/256866?icid=sr286-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['C', 'Excel']",['MS'],['Quantitative'],[]
316,Dice,07/20/2017,featureId1c7bb91b9cd7c92fd0cf1fac302a9379,.NET Developer,Software Guidance & Assistance,"Raleigh, NC","https://www.dice.com/jobs/detail/.NET-Developer-Software-Guidance-%26-Assistance-Raleigh-NC-27601/sgainc/17%26%234501947?icid=sr287-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['SQL', 'C#', 'Java']",[],[],[]
317,Dice,07/20/2017,featureId89ac1fac9db95a9173fc2b7a39234a82,.NET Developer,Software Guidance & Assistance,"Raleigh, NC","https://www.dice.com/jobs/detail/.NET-Developer-Software-Guidance-%26-Assistance-Raleigh-NC-27601/sgainc/17%26%234501700?icid=sr288-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['SQL', 'C#', 'Java', 'JavaScript', 'HTML', 'CSS']",['MS'],"['Computer Science', 'Engineering']",[]
318,Dice,07/20/2017,featureId0d14fefa877ea8f1f823c5c2c0e76a60,Accountant,Software Guidance & Assistance,"Morrisville, NC","https://www.dice.com/jobs/detail/Accountant-Software-Guidance-%26-Assistance-Morrisville-NC-27560/sgainc/17%26%234502532?icid=sr289-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract', 'Contract']","['C#', 'Java', 'Excel']",[],[],[]
319,Dice,07/20/2017,featureId065652c9b8d7d84b4e1b399d123e6321,Sr. Software Engineer,Robert Half Technology,"Raleigh, NC","https://www.dice.com/jobs/detail/Sr.-Software-Engineer-Robert-Half-Technology-Raleigh-NC-27612/rhalfint/03220%26%23459500649189?icid=sr290-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Microsoft SQL server', 'SQL', 'C#', 'JavaScript', 'HTML', 'CSS']",['BS'],"['Computer Science', 'Software Engineering', 'Engineering']",['Real Time']
320,Dice,07/20/2017,featureIdfdc3d2200637bf30478e1d33ba17734b,Quality Automation Engineer,Eliassen Group,"Cary, NC","https://www.dice.com/jobs/detail/Quality-Automation-Engineer-Eliassen-Group-Cary-NC-27511/cxelisen/263033?icid=sr291-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['C#', 'Java']",[],[],[]
321,Dice,07/20/2017,featureIdab1a3362f5dcaee6d84148e174be58b6,Senior Front End Software Engineer,Eliassen Group,"Cary, NC","https://www.dice.com/jobs/detail/Senior-Front-End-Software-Engineer-Eliassen-Group-Cary-NC-27511/cxelisen/263034?icid=sr292-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['C#', 'Java', 'JavaScript', 'HTML', 'HTML', 'CSS']",[],[],[]
322,Dice,07/20/2017,featureId5499163c592a812a35d7282d83513e95,Senior SCM Engineer,Robert Half Technology,"Durham, NC","https://www.dice.com/jobs/detail/Senior-SCM-Engineer-Robert-Half-Technology-Durham-NC-27709/rhalfint/03220%26%23459500655359?icid=sr293-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Unix', 'Linux', 'Java', 'PHP']",['BS'],"['Computer Science', 'Software Engineering', 'Engineering']",[]
323,Dice,07/20/2017,featureId6e1713ae2a7f0025c46d8b29e63062ce,Senior Software Engineer,Eliassen Group,"Cary, NC","https://www.dice.com/jobs/detail/Senior-Software-Engineer-Eliassen-Group-Cary-NC-27511/cxelisen/263065?icid=sr294-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['C#', 'Java']",[],[],[]
324,Dice,07/20/2017,featureId769db1c9a146f174ec0f4c5b40863233,Quality Assurance Analyst,Robert Half Technology,"Morrisville, NC","https://www.dice.com/jobs/detail/Quality-Assurance-Analyst-Robert-Half-Technology-Morrisville-NC-27560/rhalfint/03220%26%23450009351635?icid=sr295-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",['SQL'],['BS'],"['Software Engineering', 'Engineering']",[]
325,Dice,07/20/2017,featureId340d29f2841f1e65cdbd1f626f4104e1,Mid-Level Software Engineer,Robert Half Technology,"Cary, NC","https://www.dice.com/jobs/detail/Mid%26%2345Level-Software-Engineer-Robert-Half-Technology-Cary-NC-27511/rhalfint/03220%26%23450009243915?icid=sr296-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Linux', 'SQL', 'Java', 'JavaScript', 'Ruby']",[],"['Software Engineering', 'Engineering']",[]
326,Dice,07/20/2017,featureIdb1011846bc3bfcb750560af127d5cb77,Senior Java Software Engineer,Robert Half Technology,"Cary, NC","https://www.dice.com/jobs/detail/Senior-Java-Software-Engineer-Robert-Half-Technology-Cary-NC-27511/rhalfint/03220%26%23450009322417?icid=sr297-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",['Java'],[],"['Computer Science', 'Math', 'Software Engineering', 'Engineering']",[]
327,Dice,07/20/2017,featureIdf24885124ce4e67879e427ac9590d59e,Lead UI Developer,Matrix Resources,"Raleigh, NC","https://www.dice.com/jobs/detail/Lead-UI-Developer-Matrix-Resources-Raleigh-NC-27601/matrixga/126939?icid=sr298-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['D3', 'D3', 'C#', 'Java', 'JavaScript', 'HTML', 'CSS', 'Perl']",['MS'],[],[]
328,Dice,07/20/2017,featureIdcd1dd572d9c2dbc1c543cc5648773b6d,Cognos BI Developer,Vaco - Raleigh,"Raleigh, NC","https://www.dice.com/jobs/detail/Cognos-BI-Developer-Vaco-%26%2345-Raleigh-Raleigh-NC-27601/10115369/LC7202017%26%2345795?icid=sr299-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['SQL', 'Java']",['BS'],[],[]
329,Dice,07/20/2017,featureId52b694cd02f78ed974cb38dc0bdeafbe,Business Intelligence (BI) Consultant,Robert Half Technology,"Raleigh, NC","https://www.dice.com/jobs/detail/Business-Intelligence-%28BI%29-Consultant-Robert-Half-Technology-Raleigh-NC-27601/rhalfint/03220%26%23450009277871?icid=sr300-10p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",['Java'],['BS'],"['Software Engineering', 'Engineering']",[]
330,Dice,07/20/2017,featureIdcd1dd572d9c2dbc1c543cc5648773b6d,Cognos BI Developer,Vaco - Raleigh,"Raleigh, NC","https://www.dice.com/jobs/detail/Cognos-BI-Developer-Vaco-%26%2345-Raleigh-Raleigh-NC-27601/10115369/LC7202017%26%2345795?icid=sr301-11p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['SQL', 'Java']",['BS'],[],[]
331,Dice,07/20/2017,featureId89326d664ec734bd38b1330ca0cd72f4,.NET Developer,DCM Data Systems,"Raleigh, NC","https://www.dice.com/jobs/detail/.NET-Developer-DCM-Data-Systems-Raleigh-NC-27608/10109811/17%26%234500721?icid=sr302-11p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['Microsoft SQL server', 'SQL', 'C#', 'Excel', 'NoSQL']","['BS', 'MS']",[],[]
332,Dice,07/20/2017,featureId6babef8199385d1f8e23ea64994aebac,Senior SAP Fiori Consultant,Emergys Corp.,"Durham, NC","https://www.dice.com/jobs/detail/Senior-SAP-Fiori-Consultant-Emergys-Corp.-Durham-NC-27713/emergys/044156?icid=sr303-11p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['JavaScript', 'HTML']",['MS'],[],[]
333,Dice,07/20/2017,featureId0a30046d3f0780d365e13747d1b75f24,Senior Java Developer,Veritude,"Durham, NC","https://www.dice.com/jobs/detail/Senior-Java-Developer-Veritude-Durham-NC-27709/fidel/151959?icid=sr304-11p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Unix', 'Linux', 'SQL', 'Java', 'JavaScript']",[],[],[]
334,Dice,07/20/2017,featureId4f4ef297a2f89772762ab96b4cbc225f,SAP SuccessFactors Lead,Emergys Corp.,"Durham, NC","https://www.dice.com/jobs/detail/SAP-SuccessFactors-Lead-Emergys-Corp.-Durham-NC-27713/emergys/514404?icid=sr305-11p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']",[],['MS'],[],[]
335,Dice,07/20/2017,featureId32fdab14070d5e24a34ab98c4063d2bc,Revenue Accountant,Millennium Consulting,"Raleigh, NC","https://www.dice.com/jobs/detail/Revenue-Accountant-Millennium-Consulting-Raleigh-NC-27616/newmill/10499?icid=sr306-11p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']",[],[],[],[]
336,Dice,07/20/2017,featureIdeebfde555495780bbd11cca71365af8f,Sr Software Engineer/Linux,Net2Source Inc.,"Raleigh, NC","https://www.dice.com/jobs/detail/Sr-Software-Engineer%26%2347Linux-Net2Source-Inc.-Raleigh-NC-27609/10271304/17%26%234508164?icid=sr307-11p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['Unix', 'Linux', 'C++', 'C']","['BS', 'MS']","['Computer Science', 'Engineering']",[]
337,Dice,07/20/2017,featureId5200fb200d40cb88c6f1bef2a702f2c7,Sr. DevOps Engineer,"SmallArc, Inc","Cary, NC","https://www.dice.com/jobs/detail/Sr.-DevOps-Engineer-SmallArc%2C-Inc-Cary-NC-27511/10115873/smallarc0604?icid=sr308-11p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['Linux', 'Python', 'Java', 'AWS', 'Azure', 'NoSQL', 'Perl']",['BS'],[],[]
338,Dice,07/20/2017,featureIda8424570ef80ee752872518764b40c02,Software Application Tester,Primus Software Corp,"Cary, NC","https://www.dice.com/jobs/detail/Software-Application-Tester-Primus-Software-Corp-Cary-NC-27513/primusga/QANC?icid=sr309-11p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['Linux', 'SQL', 'C#', 'Java']",['BS'],['Engineering'],[]
339,Dice,07/20/2017,featureIdd5adcd2653e455e277e5a8dfd6f2c34c,"SOA Test, TFS Automation QA Tester",Tech Mileage,"Raleigh, NC","https://www.dice.com/jobs/detail/SOA-Test%2C-TFS-Automation-QA-Tester-Tech-Mileage-Raleigh-NC-27604/10490858/058768?icid=sr310-11p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['C#', 'Java', 'JavaScript', 'NoSQL', 'MongoDB']",[],['Engineering'],[]
340,Dice,07/20/2017,featureIdd74b7141da2eaabb977707a457f43cac,Technical Support Analyst,Zachary Piper,"Raleigh, NC","https://www.dice.com/jobs/detail/Technical-Support-Analyst-Zachary-Piper-Raleigh-NC-27617/10430981/017308?icid=sr311-11p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['Microsoft SQL server', 'SQL']",['MS'],[],[]
